KEY: a , Value: 6970
KEY: drunkard , Value: 8

KEY: drunkards , Value: 3

KEY: drunken , Value: 12

KEY: drunkenly , Value: 1

KEY: drunkenness , Value: 3

KEY: dry , Value: 32

KEY: dryfoot , Value: 1

KEY: du , Value: 2

KEY: dubbed , Value: 1

KEY: ducat , Value: 4

KEY: ducats , Value: 48

KEY: ducdame , Value: 4

KEY: duchess , Value: 3

KEY: duck , Value: 6

KEY: ducks , Value: 2

KEY: due , Value: 33

KEY: duello , Value: 2

KEY: dues , Value: 1

KEY: dugs , Value: 1

KEY: duke , Value: 602

KEY: dukedom , Value: 12

KEY: dukes , Value: 40

KEY: dulcet , Value: 6

KEY: dulche , Value: 1

KEY: dull , Value: 57

KEY: dullard , Value: 1

KEY: duller , Value: 3

KEY: dullest , Value: 2

KEY: dulling , Value: 1

KEY: dully , Value: 2

KEY: dulness , Value: 2

KEY: duly , Value: 3

KEY: dulzura , Value: 1

KEY: dumain , Value: 75

KEY: dumb , Value: 21

KEY: dumbly , Value: 1

KEY: dumbness , Value: 3

KEY: dumbs , Value: 1

KEY: dump , Value: 1

KEY: dumps , Value: 2

KEY: dun , Value: 3

KEY: dungeon , Value: 2

KEY: dungeons , Value: 1

KEY: dunghill , Value: 3

KEY: dunghills , Value: 1

KEY: dungy , Value: 1

KEY: durance , Value: 5

KEY: during , Value: 6

KEY: durst , Value: 18

KEY: dusky , Value: 1

KEY: dust , Value: 17

KEY: dusted , Value: 1

KEY: dusty , Value: 1

KEY: dutch , Value: 2

KEY: dutchman , Value: 4

KEY: dutchmans , Value: 1

KEY: duteous , Value: 2

KEY: duties , Value: 3

KEY: dutiful , Value: 1

KEY: duty , Value: 56

KEY: dutys , Value: 1

KEY: dwarf , Value: 4

KEY: dwarfish , Value: 1

KEY: dwell , Value: 16

KEY: dwelling , Value: 7

KEY: dwells , Value: 13

KEY: dwelt , Value: 2

KEY: dye , Value: 1

KEY: dyed , Value: 3

KEY: dying , Value: 9

KEY: e , Value: 5

KEY: each , Value: 79

KEY: eagerness , Value: 1

KEY: eagle , Value: 11

KEY: eagles , Value: 3

KEY: eaning , Value: 2

KEY: eanlings , Value: 1

KEY: ear , Value: 91

KEY: eard , Value: 1

KEY: earl , Value: 3

KEY: earlier , Value: 2

KEY: earliest , Value: 2

KEY: earls , Value: 1

KEY: early , Value: 18

KEY: earn , Value: 2

KEY: earnd , Value: 1

KEY: earned , Value: 4

KEY: earnest , Value: 17

KEY: earnestly , Value: 4

KEY: ears , Value: 72

KEY: earth , Value: 85

KEY: earthd , Value: 1

KEY: earthlier , Value: 1

KEY: earthly , Value: 15

KEY: earthquake , Value: 3

KEY: earthquakes , Value: 1

KEY: earths , Value: 5

KEY: earthy , Value: 2

KEY: earwax , Value: 1

KEY: ease , Value: 12

KEY: eases , Value: 1

KEY: easier , Value: 5

KEY: easiest , Value: 1

KEY: easiliest , Value: 1

KEY: easily , Value: 14

KEY: easing , Value: 1

KEY: east , Value: 12

KEY: eastern , Value: 3

KEY: easy , Value: 21

KEY: eat , Value: 65

KEY: eaten , Value: 14

KEY: eater , Value: 2

KEY: eaters , Value: 1

KEY: eating , Value: 5

KEY: eats , Value: 9

KEY: eaves , Value: 3

KEY: ebb , Value: 4

KEY: ebbd , Value: 1

KEY: ebbing , Value: 2

KEY: ebbs , Value: 2

KEY: ebon , Value: 1

KEY: ebony , Value: 3

KEY: eche , Value: 1

KEY: echo , Value: 4

KEY: echoes , Value: 1

KEY: ecstasy , Value: 4

KEY: edge , Value: 15

KEY: edict , Value: 5

KEY: edifice , Value: 2

KEY: edified , Value: 1

KEY: edifies , Value: 1

KEY: edition , Value: 1

KEY: educate , Value: 1

KEY: educated , Value: 1

KEY: education , Value: 7

KEY: edward , Value: 1

KEY: eeds , Value: 1

KEY: eel , Value: 4

KEY: eels , Value: 1

KEY: een , Value: 7

KEY: eer , Value: 46

KEY: effect , Value: 29

KEY: effected , Value: 4

KEY: effectless , Value: 1

KEY: effects , Value: 11

KEY: effectual , Value: 2

KEY: effeminate , Value: 2

KEY: effigies , Value: 1

KEY: effusion , Value: 1

KEY: eftest , Value: 1

KEY: eftsoons , Value: 1

KEY: egeus , Value: 15

KEY: egg , Value: 7

KEY: eggs , Value: 4

KEY: eglamour , Value: 21

KEY: eglantine , Value: 2

KEY: egregious , Value: 2

KEY: egress , Value: 1

KEY: egypt , Value: 2

KEY: egyptian , Value: 2

KEY: egyptians , Value: 1

KEY: eight , Value: 13

KEY: eighteen , Value: 2

KEY: either , Value: 78

KEY: eithers , Value: 1

KEY: eke , Value: 6

KEY: elbow , Value: 42

KEY: elbows , Value: 3

KEY: eld , Value: 3

KEY: elder , Value: 17

KEY: elders , Value: 1

KEY: eldest , Value: 12

KEY: eldst , Value: 1

KEY: elected , Value: 3

KEY: election , Value: 9

KEY: elegancy , Value: 1

KEY: elegies , Value: 2

KEY: element , Value: 5

KEY: elements , Value: 8

KEY: elephant , Value: 6

KEY: elevated , Value: 1

KEY: eleven , Value: 15

KEY: elf , Value: 1

KEY: ell , Value: 1

KEY: elm , Value: 2

KEY: eloquence , Value: 4

KEY: eloquent , Value: 1

KEY: else , Value: 184

KEY: elsewhere , Value: 3

KEY: elves , Value: 7

KEY: elysium , Value: 3

KEY: em , Value: 43

KEY: embark , Value: 1

KEY: embarkd , Value: 2

KEY: embarked , Value: 1

KEY: embarks , Value: 1

KEY: embassage , Value: 3

KEY: embassies , Value: 1

KEY: embassy , Value: 6

KEY: embattled , Value: 1

KEY: embellished , Value: 1

KEY: ember , Value: 1

KEY: emblem , Value: 1

KEY: embodied , Value: 1

KEY: emboldend , Value: 2

KEY: embossd , Value: 1

KEY: embossed , Value: 2

KEY: embowelld , Value: 1

KEY: embrace , Value: 29

KEY: embraced , Value: 10

KEY: embracement , Value: 2

KEY: embracements , Value: 4

KEY: embraces , Value: 4

KEY: embracing , Value: 3

KEY: embrasures , Value: 1

KEY: embroidery , Value: 1

KEY: emerald , Value: 1

KEY: emilia , Value: 9

KEY: eminence , Value: 2

KEY: eminent , Value: 4

KEY: emmence , Value: 1

KEY: emmew , Value: 1

KEY: empale , Value: 1

KEY: emperor , Value: 10

KEY: emperors , Value: 5

KEY: empery , Value: 1

KEY: empire , Value: 4

KEY: empirics , Value: 1

KEY: employ , Value: 13

KEY: employd , Value: 8

KEY: employed , Value: 1

KEY: employer , Value: 1

KEY: employment , Value: 10

KEY: employments , Value: 1

KEY: empoison , Value: 1

KEY: empress , Value: 3

KEY: empties , Value: 1

KEY: emptiness , Value: 1

KEY: empty , Value: 20

KEY: emptying , Value: 1

KEY: emulate , Value: 1

KEY: emulation , Value: 5

KEY: emulator , Value: 1

KEY: emulous , Value: 4

KEY: enact , Value: 1

KEY: enacted , Value: 1

KEY: enamelld , Value: 1

KEY: enamelled , Value: 2

KEY: enamourd , Value: 2

KEY: enamoured , Value: 1

KEY: encertainties , Value: 1

KEY: enchafed , Value: 1

KEY: enchant , Value: 1

KEY: enchanted , Value: 3

KEY: enchanting , Value: 3

KEY: enchantingly , Value: 1

KEY: enchantment , Value: 2

KEY: enchants , Value: 2

KEY: encircle , Value: 1

KEY: enclosed , Value: 2

KEY: encompassed , Value: 1

KEY: encounter , Value: 25

KEY: encounterd , Value: 2

KEY: encountered , Value: 3

KEY: encounterers , Value: 1

KEY: encountering , Value: 1

KEY: encounters , Value: 5

KEY: encourage , Value: 3

KEY: encouragement , Value: 1

KEY: end , Value: 142

KEY: endamage , Value: 1

KEY: endanger , Value: 2

KEY: endeared , Value: 1

KEY: endeavor , Value: 2

KEY: endeavors , Value: 1

KEY: endeavour , Value: 7

KEY: endeavours , Value: 4

KEY: ended , Value: 16

KEY: ending , Value: 5

KEY: endings , Value: 1

KEY: endless , Value: 3

KEY: endowd , Value: 1

KEY: endowed , Value: 1

KEY: endowments , Value: 3

KEY: endows , Value: 1

KEY: ends , Value: 17

KEY: endue , Value: 1

KEY: endued , Value: 2

KEY: endurance , Value: 2

KEY: endure , Value: 23

KEY: endured , Value: 9

KEY: endurest , Value: 1

KEY: enduring , Value: 1

KEY: endymion , Value: 1

KEY: enemies , Value: 15

KEY: enemy , Value: 46

KEY: enemys , Value: 2

KEY: enfeebles , Value: 1

KEY: enfold , Value: 1

KEY: enfoldings , Value: 1

KEY: enforce , Value: 12

KEY: enforced , Value: 11

KEY: enforcement , Value: 2

KEY: enforcest , Value: 1

KEY: enfranchise , Value: 2

KEY: enfranchised , Value: 3

KEY: enfreed , Value: 1

KEY: enfreedoming , Value: 1

KEY: engage , Value: 1

KEY: engaged , Value: 9

KEY: engaging , Value: 1

KEY: engenderd , Value: 2

KEY: engendering , Value: 1

KEY: engenders , Value: 2

KEY: engilds , Value: 1

KEY: engine , Value: 4

KEY: enginer , Value: 1

KEY: engines , Value: 1

KEY: england , Value: 9

KEY: english , Value: 14

KEY: englished , Value: 1

KEY: englishman , Value: 2

KEY: engraved , Value: 1

KEY: engrossed , Value: 1

KEY: engrossest , Value: 1

KEY: enigma , Value: 2

KEY: enigmatical , Value: 1

KEY: enjoin , Value: 2

KEY: enjoind , Value: 5

KEY: enjoined , Value: 2

KEY: enjoineth , Value: 1

KEY: enjoy , Value: 14

KEY: enjoyd , Value: 1

KEY: enjoyed , Value: 3

KEY: enjoying , Value: 3

KEY: enjoys , Value: 1

KEY: enkindled , Value: 1

KEY: enlard , Value: 1

KEY: enlarge , Value: 2

KEY: enlarged , Value: 1

KEY: enlargement , Value: 2

KEY: enlargeth , Value: 1

KEY: enmity , Value: 4

KEY: ennobled , Value: 1

KEY: enough , Value: 156

KEY: enow , Value: 2

KEY: enrage , Value: 1

KEY: enraged , Value: 4

KEY: enrapt , Value: 1

KEY: enrich , Value: 3

KEY: enrichd , Value: 2

KEY: enriched , Value: 2

KEY: enrings , Value: 1

KEY: enrobe , Value: 1

KEY: enrobed , Value: 1

KEY: enrolled , Value: 4

KEY: ensconce , Value: 3

KEY: ensconcing , Value: 1

KEY: enshield , Value: 1

KEY: ensign , Value: 1

KEY: enskyd , Value: 1

KEY: ensue , Value: 7

KEY: ensues , Value: 4

KEY: ensuing , Value: 4

KEY: entail , Value: 1

KEY: entame , Value: 1

KEY: enter , Value: 955

KEY: enterd , Value: 6

KEY: entered , Value: 3

KEY: entering , Value: 4

KEY: enterprise , Value: 10

KEY: enters , Value: 3

KEY: entertain , Value: 17

KEY: entertaind , Value: 5

KEY: entertained , Value: 5

KEY: entertainer , Value: 1

KEY: entertainest , Value: 1

KEY: entertaining , Value: 1

KEY: entertainment , Value: 21

KEY: entertainments , Value: 1

KEY: entertainst , Value: 1

KEY: entertaint , Value: 1

KEY: enthralld , Value: 1

KEY: enthralled , Value: 3

KEY: enthroned , Value: 2

KEY: entice , Value: 2

KEY: enticements , Value: 1

KEY: enticeth , Value: 1

KEY: entire , Value: 2

KEY: entirely , Value: 5

KEY: entitle , Value: 2

KEY: entitled , Value: 1

KEY: entitling , Value: 1

KEY: entomb , Value: 1

KEY: entrails , Value: 2

KEY: entrance , Value: 6

KEY: entranced , Value: 1

KEY: entrances , Value: 1

KEY: entrap , Value: 4

KEY: entreasured , Value: 1

KEY: entreat , Value: 54

KEY: entreated , Value: 5

KEY: entreaties , Value: 4

KEY: entreating , Value: 1

KEY: entreats , Value: 2

KEY: entreaty , Value: 4

KEY: entrenched , Value: 1

KEY: entwist , Value: 1

KEY: envelope , Value: 1

KEY: envenoms , Value: 1

KEY: envies , Value: 1

KEY: envious , Value: 9

KEY: environ , Value: 1

KEY: environed , Value: 1

KEY: envy , Value: 19

KEY: envys , Value: 1

KEY: enwombed , Value: 1

KEY: enwraps , Value: 1

KEY: eo , Value: 1

KEY: ephesian , Value: 1

KEY: ephesus , Value: 173

KEY: epicurean , Value: 1

KEY: epidamnum , Value: 7

KEY: epidaurus , Value: 1

KEY: epigram , Value: 1

KEY: epilogue , Value: 10

KEY: epilogues , Value: 1

KEY: epistles , Value: 2

KEY: epistrophus , Value: 1

KEY: epitaph , Value: 6

KEY: epitaphs , Value: 2

KEY: epithet , Value: 3

KEY: epitheton , Value: 1

KEY: epithets , Value: 1

KEY: equal , Value: 20

KEY: equalld , Value: 1

KEY: equally , Value: 4

KEY: equinoctial , Value: 1

KEY: equivalent , Value: 1

KEY: equivocal , Value: 1

KEY: ercles , Value: 2

KEY: ere , Value: 150

KEY: erebus , Value: 1

KEY: erect , Value: 2

KEY: erected , Value: 1

KEY: erection , Value: 1

KEY: eret , Value: 1

KEY: erewhile , Value: 4

KEY: ergo , Value: 7

KEY: eringoes , Value: 1

KEY: err , Value: 9

KEY: errand , Value: 11

KEY: errands , Value: 1

KEY: errant , Value: 1

KEY: errd , Value: 2

KEY: errest , Value: 1

KEY: erring , Value: 2

KEY: error , Value: 22

KEY: errors , Value: 4

KEY: errs , Value: 1

KEY: erst , Value: 2

KEY: erudition , Value: 1

KEY: eruptions , Value: 1

KEY: escalus , Value: 95

KEY: escanes , Value: 6

KEY: escape , Value: 9

KEY: escaped , Value: 2

KEY: escapedst , Value: 1

KEY: escapen , Value: 1

KEY: escapes , Value: 2

KEY: eschewd , Value: 1

KEY: especially , Value: 9

KEY: esperance , Value: 1

KEY: espies , Value: 3

KEY: espy , Value: 1

KEY: esquire , Value: 2

KEY: essay , Value: 1

KEY: essence , Value: 2

KEY: est , Value: 3

KEY: establish , Value: 1

KEY: established , Value: 2

KEY: estate , Value: 24

KEY: estates , Value: 4

KEY: esteem , Value: 16

KEY: esteemd , Value: 6

KEY: esteemed , Value: 4

KEY: esteemest , Value: 1

KEY: esteemeth , Value: 1

KEY: esteems , Value: 3

KEY: estimable , Value: 2

KEY: estimate , Value: 2

KEY: estimation , Value: 10

KEY: estimations , Value: 1

KEY: estranged , Value: 2

KEY: et , Value: 4

KEY: eternal , Value: 8

KEY: eternally , Value: 1

KEY: eternals , Value: 1

KEY: eternity , Value: 3

KEY: ethiope , Value: 6

KEY: ethiopes , Value: 1

KEY: ethiopian , Value: 1

KEY: ethiopians , Value: 1

KEY: etna , Value: 1

KEY: eton , Value: 4

KEY: eunuch , Value: 5

KEY: eunuchs , Value: 1

KEY: euriphile , Value: 4

KEY: europa , Value: 3

KEY: europe , Value: 3

KEY: evans , Value: 106

KEY: evasion , Value: 3

KEY: evasions , Value: 1

KEY: eve , Value: 3

KEY: even , Value: 248

KEY: evening , Value: 10

KEY: evenly , Value: 1

KEY: event , Value: 13

KEY: eventful , Value: 1

KEY: events , Value: 4

KEY: ever , Value: 276

KEY: everlasting , Value: 7

KEY: everlastingly , Value: 1

KEY: evermore , Value: 13

KEY: every , Value: 244

KEY: everything , Value: 5

KEY: everywhere , Value: 2

KEY: eves , Value: 4

KEY: evidence , Value: 3

KEY: evidences , Value: 1

KEY: evident , Value: 3

KEY: evil , Value: 31

KEY: evils , Value: 12

KEY: evitate , Value: 1

KEY: ewe , Value: 3

KEY: ewer , Value: 2

KEY: ewers , Value: 1

KEY: ewes , Value: 7

KEY: exact , Value: 5

KEY: exacting , Value: 1

KEY: exaction , Value: 1

KEY: exactly , Value: 3

KEY: exactst , Value: 1

KEY: exalted , Value: 1

KEY: examination , Value: 4

KEY: examine , Value: 6

KEY: examined , Value: 4

KEY: examines , Value: 1

KEY: example , Value: 14

KEY: exampled , Value: 1

KEY: examples , Value: 1

KEY: exasperate , Value: 2

KEY: exceed , Value: 4

KEY: exceeded , Value: 1

KEY: exceeding , Value: 12

KEY: exceedingly , Value: 2

KEY: exceeds , Value: 6

KEY: excel , Value: 4

KEY: excelled , Value: 1

KEY: excellence , Value: 6

KEY: excellencies , Value: 1

KEY: excellency , Value: 3

KEY: excellent , Value: 65

KEY: excellently , Value: 6

KEY: excelling , Value: 1

KEY: excels , Value: 4

KEY: except , Value: 19

KEY: excepted , Value: 5

KEY: excepting , Value: 1

KEY: exception , Value: 1

KEY: exceptions , Value: 3

KEY: excess , Value: 6

KEY: excessive , Value: 1

KEY: exchange , Value: 20

KEY: exchequer , Value: 1

KEY: exchequers , Value: 1

KEY: excite , Value: 1

KEY: excited , Value: 1

KEY: excitements , Value: 1

KEY: excites , Value: 1

KEY: exclaim , Value: 3

KEY: exclamation , Value: 1

KEY: excludes , Value: 1

KEY: excommunication , Value: 1

KEY: excrement , Value: 4

KEY: excursions , Value: 1

KEY: excusd , Value: 1

KEY: excuse , Value: 39

KEY: excused , Value: 2

KEY: execrations , Value: 1

KEY: execute , Value: 12

KEY: executed , Value: 9

KEY: executing , Value: 1

KEY: execution , Value: 14

KEY: executioner , Value: 5

KEY: executor , Value: 1

KEY: exempt , Value: 2

KEY: exempted , Value: 1

KEY: exercise , Value: 7

KEY: exercises , Value: 3

KEY: exeunt , Value: 415

KEY: exhalest , Value: 1

KEY: exhibit , Value: 3

KEY: exhibition , Value: 3

KEY: exhortation , Value: 1

KEY: exile , Value: 10

KEY: exiled , Value: 2

KEY: existst , Value: 1

KEY: exit , Value: 458

KEY: exits , Value: 1

KEY: exorciser , Value: 1

KEY: exorcist , Value: 1

KEY: expect , Value: 19

KEY: expectance , Value: 1

KEY: expectation , Value: 6

KEY: expected , Value: 5

KEY: expecters , Value: 1

KEY: expecting , Value: 3

KEY: expects , Value: 2

KEY: expedient , Value: 2

KEY: expediently , Value: 1

KEY: expedition , Value: 6

KEY: expeditious , Value: 1

KEY: expelld , Value: 1

KEY: expelling , Value: 1

KEY: expels , Value: 1

KEY: expend , Value: 1

KEY: expense , Value: 9

KEY: expenses , Value: 1

KEY: experience , Value: 14

KEY: experienced , Value: 3

KEY: experiences , Value: 1

KEY: experiment , Value: 2

KEY: experimental , Value: 1

KEY: expertness , Value: 2

KEY: expiration , Value: 1

KEY: expire , Value: 2

KEY: expired , Value: 3

KEY: expires , Value: 1

KEY: explain , Value: 1

KEY: explication , Value: 2

KEY: exploit , Value: 5

KEY: exploits , Value: 2

KEY: expose , Value: 3

KEY: exposed , Value: 5

KEY: exposing , Value: 1

KEY: exposition , Value: 3

KEY: expositor , Value: 1

KEY: expostulate , Value: 1

KEY: expostulation , Value: 1

KEY: exposure , Value: 1

KEY: expound , Value: 4

KEY: expounded , Value: 1

KEY: express , Value: 17

KEY: expressd , Value: 8

KEY: expresseth , Value: 1

KEY: expressing , Value: 2

KEY: expressive , Value: 1

KEY: expressly , Value: 5

KEY: expressure , Value: 3

KEY: expulsion , Value: 1

KEY: exquisite , Value: 8

KEY: extant , Value: 2

KEY: extemporal , Value: 2

KEY: extempore , Value: 3

KEY: extend , Value: 9

KEY: extended , Value: 5

KEY: extent , Value: 2

KEY: extenuate , Value: 3

KEY: extenuates , Value: 1

KEY: exterior , Value: 1

KEY: exteriors , Value: 1

KEY: extermined , Value: 1

KEY: external , Value: 2

KEY: extinguit , Value: 1

KEY: extirp , Value: 1

KEY: extirpate , Value: 1

KEY: extol , Value: 2

KEY: extort , Value: 5

KEY: extracted , Value: 1

KEY: extracting , Value: 2

KEY: extraordinary , Value: 3

KEY: extravagancy , Value: 1

KEY: extravagant , Value: 1

KEY: extreme , Value: 6

KEY: extremely , Value: 2

KEY: extremes , Value: 3

KEY: extremest , Value: 4

KEY: extremity , Value: 15

KEY: exult , Value: 2

KEY: exultation , Value: 1

KEY: eyas , Value: 1

KEY: eye , Value: 200

KEY: eyeball , Value: 1

KEY: eyeballs , Value: 2

KEY: eyebrow , Value: 1

KEY: eyebrows , Value: 2

KEY: eyed , Value: 12

KEY: eyeing , Value: 1

KEY: eyelid , Value: 1

KEY: eyelids , Value: 7

KEY: eyes , Value: 288

KEY: eyesight , Value: 3

KEY: eyest , Value: 1

KEY: eyne , Value: 8

KEY: fa , Value: 3

KEY: fabian , Value: 73

KEY: fable , Value: 2

KEY: fables , Value: 1

KEY: fabric , Value: 2

KEY: face , Value: 157

KEY: faced , Value: 14

KEY: facere , Value: 1

KEY: faces , Value: 18

KEY: facility , Value: 2

KEY: facinerious , Value: 1

KEY: facing , Value: 2

KEY: facit , Value: 2

KEY: fact , Value: 6

KEY: faction , Value: 5

KEY: factions , Value: 2

KEY: factious , Value: 2

KEY: factor , Value: 1

KEY: factors , Value: 1

KEY: faculties , Value: 1

KEY: fade , Value: 3

KEY: faded , Value: 2

KEY: fadge , Value: 2

KEY: fading , Value: 3

KEY: fadings , Value: 1

KEY: fail , Value: 28

KEY: faild , Value: 2

KEY: failed , Value: 1

KEY: failing , Value: 4

KEY: fails , Value: 4

KEY: fain , Value: 27

KEY: faint , Value: 10

KEY: fainted , Value: 1

KEY: fainter , Value: 1

KEY: fainting , Value: 2

KEY: faintness , Value: 1

KEY: faints , Value: 2

KEY: fair , Value: 381

KEY: fairer , Value: 20

KEY: fairest , Value: 30

KEY: fairies , Value: 33

KEY: fairings , Value: 1

KEY: fairly , Value: 23

KEY: fairness , Value: 2

KEY: fairs , Value: 4

KEY: fairst , Value: 2

KEY: fairy , Value: 41

KEY: fait , Value: 1

KEY: faith , Value: 202

KEY: faithful , Value: 12

KEY: faithfullst , Value: 1

KEY: faithfully , Value: 6

KEY: faithfulness , Value: 2

KEY: faithless , Value: 2

KEY: faiths , Value: 1

KEY: falchion , Value: 1

KEY: falcon , Value: 5

KEY: falconbridge , Value: 3

KEY: fall , Value: 100

KEY: fallacy , Value: 1

KEY: fallen , Value: 12

KEY: falleth , Value: 1

KEY: fallible , Value: 1

KEY: falling , Value: 13

KEY: falln , Value: 7

KEY: fallow , Value: 2

KEY: falls , Value: 27

KEY: false , Value: 127

KEY: falsehood , Value: 18

KEY: falsely , Value: 6

KEY: falseness , Value: 1

KEY: falser , Value: 1

KEY: falsing , Value: 1

KEY: falstaff , Value: 179

KEY: falstaffs , Value: 7

KEY: fame , Value: 24

KEY: famed , Value: 5

KEY: fames , Value: 1

KEY: familiar , Value: 15

KEY: familiarity , Value: 3

KEY: familiarly , Value: 1

KEY: familys , Value: 1

KEY: famine , Value: 1

KEY: famish , Value: 2

KEY: famishd , Value: 1

KEY: famished , Value: 1

KEY: famous , Value: 8

KEY: fan , Value: 7

KEY: fanatical , Value: 1

KEY: fancies , Value: 7

KEY: fancy , Value: 35

KEY: fancys , Value: 6

KEY: fanes , Value: 1

KEY: fang , Value: 1

KEY: fangled , Value: 3

KEY: fangs , Value: 2

KEY: fannd , Value: 2

KEY: fans , Value: 1

KEY: fantasies , Value: 2

KEY: fantastic , Value: 3

KEY: fantastical , Value: 11

KEY: fantasy , Value: 5

KEY: fap , Value: 1

KEY: far , Value: 102

KEY: fardel , Value: 7

KEY: fardingales , Value: 1

KEY: fare , Value: 68

KEY: farer , Value: 1

KEY: fares , Value: 8

KEY: farewell , Value: 116

KEY: farewells , Value: 1

KEY: farm , Value: 3

KEY: farmers , Value: 2

KEY: farther , Value: 17

KEY: farthest , Value: 6

KEY: farthing , Value: 3

KEY: farthingale , Value: 3

KEY: farthings , Value: 2

KEY: fartuous , Value: 1

KEY: fashion , Value: 61

KEY: fashionable , Value: 1

KEY: fashiond , Value: 3
